"PU","NAME","WGMS_ID","SURVEY_ID","SURVEY_DATE","REFERENCE_DATE","AREA_SURVEY_YEAR","AREA_CHANGE","ELEVATION_CHANGE","ELEVATION_CHANGE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"US","UNNAMED 19329",19329,26257,20160531,20060725,2.623000,,-4809.0000000,10957.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00305312016214209. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19329",19329,26258,20160616,20050618,2.623000,,-11478.0000000,12070.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19329",19329,26259,20160616,20050720,2.623000,,-7472.0000000,18969.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307202005064007/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19329",19329,26260,20170610,20050618,2.623000,,-9653.0000000,8612.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/AST_L1A_00306102017214737. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19329",19329,26262,20170610,20050720,2.623000,,-6639.0000000,18804.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307202005064007/AST_L1A_00306102017214737. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19330",19330,26264,20160531,20050618,1.885000,,-11832.0000000,14380.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/AST_L1A_00305312016214209. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19330",19330,26265,20160616,20050618,1.885000,,-19002.0000000,11972.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19330",19330,26263,20170610,20050618,1.885000,,-15975.0000000,8243.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/AST_L1A_00306102017214737. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19331",19331,26268,20160531,20060725,2.530000,,-5277.0000000,10275.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00305312016214209. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19331",19331,26266,20160616,20060725,2.530000,,-5562.0000000,11716.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19331",19331,26267,20170610,20060725,2.530000,,-6159.0000000,9161.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306102017214737. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19332",19332,26274,20120711,20020329,1.432000,,-14063.0000000,9728.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_GE01_20120711_1050410000D26B00_1050410000C56400_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26275,20150515,20020329,1.432000,,-13806.0000000,10791.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26272,20150515,20050625,1.432000,,-10345.0000000,17801.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26270,20150515,20060725,1.432000,,-9368.0000000,9362.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26277,20160505,20020329,1.432000,,-13906.0000000,11048.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_WV03_20160505_104001001C356200_104001001C607300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26276,20160505,20050625,1.432000,,-11578.0000000,16992.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV03_20160505_104001001C356200_104001001C607300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26271,20160505,20060725,1.432000,,-10907.0000000,9748.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV03_20160505_104001001C356200_104001001C607300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26269,20160616,20060725,1.432000,,-8652.0000000,11855.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19332",19332,26280,20160831,20020329,1.432000,,-17037.0000000,12049.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26279,20160831,20050625,1.432000,,-13330.0000000,21072.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26278,20160831,20060725,1.432000,,-11733.0000000,10881.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19332",19332,26273,20170603,20060725,1.432000,,-11111.0000000,11483.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306032017214126. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19333",19333,26292,20120711,20020329,0.8670000,,-5889.0000000,10656.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_GE01_20120711_1050410000D26B00_1050410000C56400_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19333",19333,26290,20140617,20040726,0.8670000,,-9354.0000000,10523.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV02_20140617_103001003248AA00_1030010032BEFC00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19333",19333,26287,20150517,20040726,0.8670000,,-7908.0000000,9303.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV03_20150517_104001000B6CE600_104001000B793E00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19333",19333,26288,20160616,20040726,0.8670000,,-9461.0000000,20858.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19333",19333,26283,20160616,20060725,0.8670000,,-4967.0000000,13029.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19333",19333,26289,20160831,20020329,0.8670000,,-9144.0000000,11751.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19333",19333,26282,20160831,20040726,0.8670000,,-6216.0000000,16815.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19333",19333,26281,20160831,20050618,0.8670000,,-5287.0000000,14456.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19333",19333,26285,20170610,20040726,0.8670000,,-6668.0000000,9993.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00306102017214728. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19333",19333,26291,20170630,20040726,0.8670000,,-7972.0000000,8499.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00306302017212301. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19333",19333,26284,20170630,20050625,0.8670000,,-3232.0000000,8807.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/AST_L1A_00306302017212301. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19333",19333,26286,20170630,20050720,0.8670000,,2510.0000000,6560.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307202005064007/AST_L1A_00306302017212301. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26304,20120729,20040726,0.6430000,,-12983.0000000,9308.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV01_20120729_102001001BAF5500_102001001DBB1C00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26317,20140617,20040726,0.6430000,,-15535.0000000,10171.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV02_20140617_103001003248AA00_1030010032BEFC00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26310,20150515,20040726,0.6430000,,-6928.0000000,18029.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26298,20150515,20050625,0.6430000,,-7862.0000000,16294.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26299,20150515,20060725,0.6430000,,-8674.0000000,9414.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26309,20150517,20040726,0.6430000,,-13624.0000000,8650.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV03_20150517_104001000B6CE600_104001000B793E00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26301,20150519,20040726,0.6430000,,-12805.0000000,7820.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV02_20150519_10300100418BDF00_103001004315C300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26295,20150519,20050625,0.6430000,,-9520.0000000,13515.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV02_20150519_10300100418BDF00_103001004315C300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26316,20160505,20040726,0.6430000,,-8343.0000000,17822.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV03_20160505_104001001C356200_104001001C607300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26306,20160505,20050625,0.6430000,,-9127.0000000,15832.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV03_20160505_104001001C356200_104001001C607300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26313,20160505,20060725,0.6430000,,-9065.0000000,9946.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV03_20160505_104001001C356200_104001001C607300_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26303,20160616,20040726,0.6430000,,-10737.0000000,18580.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26293,20160616,20050618,0.6430000,,6036.0000000,9786.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26314,20160616,20050720,0.6430000,,12358.0000000,16966.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307202005064007/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26297,20160616,20060725,0.6430000,,-7932.0000000,11720.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26312,20160713,20040726,0.6430000,,-9537.0000000,7952.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00307132016062326. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26315,20160831,20040726,0.6430000,,-10521.0000000,17323.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26308,20160831,20050618,0.6430000,,-5800.0000000,15534.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306182005063956/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26307,20160831,20050625,0.6430000,,-10174.0000000,18395.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26311,20160831,20060725,0.6430000,,-10563.0000000,9967.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","UNNAMED 19334",19334,26296,20170603,20060725,0.6430000,,-10192.0000000,10295.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306032017214126. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26300,20170610,20040726,0.6430000,,-7654.0000000,9211.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00306102017214728. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26305,20170630,20040726,0.6430000,,-11264.0000000,7324.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262004063423/AST_L1A_00306302017212301. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","UNNAMED 19334",19334,26294,20170630,20050625,0.6430000,,-6897.0000000,7676.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/AST_L1A_00306302017212301. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
